id	dedup_key	payload_json	cso_classification	created_at	title	ordering_agency	department	unit_task	production_date	disclosure_status	subject_category	content_summary	body_text	body_file_path	non_disclosure_reason	cso_sub_clause	performing_agency	start_date	end_date	source	doc_type	other_file_paths	table_of_contents
19367	korea_kr::https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770056	{"title":"(보도참고) 지방교육재정교부금 개편 공개토론회 개최","ordering_agency":"기획예산처","department":null,"unit_task":null,"production_date":"2026-07-08","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"'26.7.8.(수) 개최된 지방교육재정교부금 개편 공개토론회 관련 보도참고자료입니다. * 자세한 사항은 첨부자료를 참고해 주시기 바랍니다.","body_file_path":"korea_kr/press_release/156770056_★260708-(보도참고자료) 교육교부금 개편 공개토론회.pdf","table_of_contents":null,"other_file_paths":["korea_kr/press_release/156770056_★260708-(보도참고자료) 교육교부금 개편 공개토론회.hwpx"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"korea_kr","source_url":"https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770056","doc_type":"press_release","is_synthetic":false}	O	2026-07-14 01:54:36	(보도참고) 지방교육재정교부금 개편 공개토론회 개최	기획예산처	NULL	NULL	2026-07-08	공개	NULL	NULL	'26.7.8.(수) 개최된 지방교육재정교부금 개편 공개토론회 관련 보도참고자료입니다. * 자세한 사항은 첨부자료를 참고해 주시기 바랍니다.	korea_kr/press_release/156770056_★260708-(보도참고자료) 교육교부금 개편 공개토론회.pdf	NULL	NULL	NULL	NULL	NULL	korea_kr	press_release	korea_kr/press_release/156770056_★260708-(보도참고자료) 교육교부금 개편 공개토론회.hwpx	NULL
19366	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=886	{"title":"안전확인대상생활화학제품 시험·검사 기준 및 방법 등에 관한 규정","ordering_agency":"화학물질안전원","department":null,"unit_task":null,"production_date":"2025-03-26","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=886","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:36	안전확인대상생활화학제품 시험·검사 기준 및 방법 등에 관한 규정	화학물질안전원	NULL	NULL	2025-03-26	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19365	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=887	{"title":"운문산 생태·경관보전지역 관리 업무 위탁에 관한 고시","ordering_agency":"대구지방환경청","department":null,"unit_task":null,"production_date":"2025-04-01","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=887","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:35	운문산 생태·경관보전지역 관리 업무 위탁에 관한 고시	대구지방환경청	NULL	NULL	2025-04-01	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19364	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701458	{"title":"「고용노동부 정보공개에 관한 규정」 개정 알림","ordering_agency":"고용노동부","department":"서무계","unit_task":null,"production_date":"2023-07-24","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"「고용노동부 정보공개에 관한 규정」이 일부 개정(고용노동부훈령 제463호, 시행일 2023. 7. 24.)되어 붙임과 같이 알려드립니다.","body_file_path":"moel/directive/20230701458_「고용노동부 정보공개에 관한 규정」 개정(안) 전문(고용노동부훈령 제463호, 시행 2023. 7. 24.).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701458","doc_type":"directive","is_synthetic":false}	O	2026-07-14 01:54:35	「고용노동부 정보공개에 관한 규정」 개정 알림	고용노동부	서무계	NULL	2023-07-24	공개	NULL	NULL	「고용노동부 정보공개에 관한 규정」이 일부 개정(고용노동부훈령 제463호, 시행일 2023. 7. 24.)되어 붙임과 같이 알려드립니다.	moel/directive/20230701458_「고용노동부 정보공개에 관한 규정」 개정(안) 전문(고용노동부훈령 제463호, 시행 2023. 7. 24.).hwp	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
19363	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=888	{"title":"전원개발사업실시계획 변경신고 수리[500kV HVDC 동해안-신가평 송전선로 건설사업(동부-7구간) 등 2건]","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2025-04-02","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=888","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:33	전원개발사업실시계획 변경신고 수리[500kV HVDC 동해안-신가평 송전선로 건설사업(동부-7구간) 등 2건]	산업통상부	NULL	NULL	2025-04-02	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19362	korea_kr::https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770057	{"title":"\\"불법·허위조작정보 유통방지법, 여기서 보세요\\"","ordering_agency":"방송미디어통신위원회","department":null,"unit_task":null,"production_date":"2026-07-08","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"\\"불법·허위조작정보 유통방지법, 여기서 보세요\\"- 올바른 이해 돕기 위한 해설서 성격의 가이드라인 발표…\\"혼선 줄일 것\\" - 불법정보·허위조작정보 유통방지를 위해 개정('26.1.6. 공포, '26.7.7 시행)된 「정보통신망 이용 촉진 및 정보보호 등에 관한 법률」 및 관련 법령에 대한 올바른 이해를 돕기 위한 해설서 성격의 가이드라인이 발표됐다. 방송미디어통신위원회(위원장 김종철)는 8일 법 개정에 따라 새로 도입된 제도의 현장 안착을 지원하고, 사업자와 이용자가 관련 제도를 명확히 이해할 수 있도록 '불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인'을 제작, 배포했다고 밝혔다. ▲대규모 정보통신서비스 제공자 기준(서비스 종류, 이용자 수) 및 제공자 준수 사항(자율 운영정책 수립, 신고 접수 및 조치, 보고서 작성 및 공표, 사실확인 활동 지원) ▲불법·허위조작정보로 인한 피해 시 구제방법(관련 신고 및 분쟁조정 신청, 방송미디어통신심의위원회에 심의 신청, 손해배상 청구) ▲불법·허위조작정보 유통 시 제재 사항(과징금) 등 구체적 내용을 담았다. 방미통위는 이번 가이드라인이 해석상의 혼선을 줄이고 사업자별 자율적이고 책임 있는 운영체계 구축 유도의 기준으로 활용될 것으로 기대하고 있다. 김종철 위원장은 \\"이번 가이드라인으로 현장 혼선 최소화와 사업자 및 이용자 모두 신뢰할 수 있는 정보환경 구축의 기준점이 되길 바란다\\"면서 \\"앞으로도 제도 운영 과정에서 나타나는 현장 의견을 적극 반영해 보완해 나갈 계획이며, 법령 적용 관련 사례를 방미통위 누리집을 통해 지속적으로 공유해 국민들이 해당 제도를 잘 이해하실 수 있도록 돕겠다\\"고 말했다. 별첨. '불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인'","body_file_path":"korea_kr/press_release/156770057_260708 (보도자료) “불법·허위조작정보 유통방지법, 여기서 보세요”.hwp","table_of_contents":null,"other_file_paths":["korea_kr/press_release/156770057_260708 [별첨] 불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인.pdf","korea_kr/press_release/156770057_260708 (보도자료) “불법·허위조작정보 유통방지법, 여기서 보세요”.pdf"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"korea_kr","source_url":"https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770057","doc_type":"press_release","is_synthetic":false}	O	2026-07-14 01:54:33	"불법·허위조작정보 유통방지법, 여기서 보세요"	방송미디어통신위원회	NULL	NULL	2026-07-08	공개	NULL	NULL	"불법·허위조작정보 유통방지법, 여기서 보세요"- 올바른 이해 돕기 위한 해설서 성격의 가이드라인 발표…"혼선 줄일 것" - 불법정보·허위조작정보 유통방지를 위해 개정('26.1.6. 공포, '26.7.7 시행)된 「정보통신망 이용 촉진 및 정보보호 등에 관한 법률」 및 관련 법령에 대한 올바른 이해를 돕기 위한 해설서 성격의 가이드라인이 발표됐다. 방송미디어통신위원회(위원장 김종철)는 8일 법 개정에 따라 새로 도입된 제도의 현장 안착을 지원하고, 사업자와 이용자가 관련 제도를 명확히 이해할 수 있도록 '불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인'을 제작, 배포했다고 밝혔다. ▲대규모 정보통신서비스 제공자 기준(서비스 종류, 이용자 수) 및 제공자 준수 사항(자율 운영정책 수립, 신고 접수 및 조치, 보고서 작성 및 공표, 사실확인 활동 지원) ▲불법·허위조작정보로 인한 피해 시 구제방법(관련 신고 및 분쟁조정 신청, 방송미디어통신심의위원회에 심의 신청, 손해배상 청구) ▲불법·허위조작정보 유통 시 제재 사항(과징금) 등 구체적 내용을 담았다. 방미통위는 이번 가이드라인이 해석상의 혼선을 줄이고 사업자별 자율적이고 책임 있는 운영체계 구축 유도의 기준으로 활용될 것으로 기대하고 있다. 김종철 위원장은 "이번 가이드라인으로 현장 혼선 최소화와 사업자 및 이용자 모두 신뢰할 수 있는 정보환경 구축의 기준점이 되길 바란다"면서 "앞으로도 제도 운영 과정에서 나타나는 현장 의견을 적극 반영해 보완해 나갈 계획이며, 법령 적용 관련 사례를 방미통위 누리집을 통해 지속적으로 공유해 국민들이 해당 제도를 잘 이해하실 수 있도록 돕겠다"고 말했다. 별첨. '불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인'	korea_kr/press_release/156770057_260708 (보도자료) “불법·허위조작정보 유통방지법, 여기서 보세요”.hwp	NULL	NULL	NULL	NULL	NULL	korea_kr	press_release	korea_kr/press_release/156770057_260708 [별첨] 불법·허위조작정보 유통 방지를 위한 정보통신망법 가이드라인.pdf|korea_kr/press_release/156770057_260708 (보도자료) “불법·허위조작정보 유통방지법, 여기서 보세요”.pdf	NULL
19361	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701459	{"title":"「고용노동부 당직 및 비상근무규칙」 개정 알림","ordering_agency":"고용노동부","department":"서무계","unit_task":null,"production_date":"2023-07-24","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"「고용노동부 당직 및 비상근무규칙」이 일부 개정(고용노동부훈령 제464호, 시행일 2023. 7. 24.)되어 붙임과 같이 알려드립니다.","body_file_path":"moel/directive/20230701459_「고용노동부 당직 및 비상근무규칙」 개정(안) 전문(고용노동부훈령 제464호, 시행 2023. 7. 24.).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701459","doc_type":"directive","is_synthetic":false}	O	2026-07-14 01:54:33	「고용노동부 당직 및 비상근무규칙」 개정 알림	고용노동부	서무계	NULL	2023-07-24	공개	NULL	NULL	「고용노동부 당직 및 비상근무규칙」이 일부 개정(고용노동부훈령 제464호, 시행일 2023. 7. 24.)되어 붙임과 같이 알려드립니다.	moel/directive/20230701459_「고용노동부 당직 및 비상근무규칙」 개정(안) 전문(고용노동부훈령 제464호, 시행 2023. 7. 24.).hwp	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
19360	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=889	{"title":"온실가스 배출권거래제의 배출량 보고 및 인증에 관한 지침","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-04-11","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=889","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:32	온실가스 배출권거래제의 배출량 보고 및 인증에 관한 지침	기후에너지환경부	NULL	NULL	2025-04-11	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19359	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=890	{"title":"(대구지방환경청) 수질오염물질의 배출허용기준 중 별도배출허용기준 통합고시","ordering_agency":"대구지방환경청","department":null,"unit_task":null,"production_date":"2025-04-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=890","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:32	(대구지방환경청) 수질오염물질의 배출허용기준 중 별도배출허용기준 통합고시	대구지방환경청	NULL	NULL	2025-04-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19358	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701521	{"title":"근로감독관 집무규정 개정 알림","ordering_agency":"고용노동부","department":"근로감독기획과","unit_task":null,"production_date":"2023-07-25","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"근로감독관 집무규정(훈령 제465호, 시행일 '23.8.1.)이 개정되어 붙임과 같이 알려드립니다","body_file_path":"moel/directive/20230701521_★ 근로감독관 집무규정 개정 전문(훈령 제465호, 2023.8.1. 시행).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701521","doc_type":"directive","is_synthetic":false}	O	2026-07-14 01:54:31	근로감독관 집무규정 개정 알림	고용노동부	근로감독기획과	NULL	2023-07-25	공개	NULL	NULL	근로감독관 집무규정(훈령 제465호, 시행일 '23.8.1.)이 개정되어 붙임과 같이 알려드립니다	moel/directive/20230701521_★ 근로감독관 집무규정 개정 전문(훈령 제465호, 2023.8.1. 시행).hwp	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
19357	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=891	{"title":"수질오염물질 배출허용기준 중 별도배출허용기준 통합 지정 고시(경산 및 청주 진주 익산 여수 달성산업단지 공공폐수처리시설 폐수처리구역)","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-04-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=891","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:31	수질오염물질 배출허용기준 중 별도배출허용기준 통합 지정 고시(경산 및 청주 진주 익산 여수 달성산업단지 공공폐수처리시설 폐수처리구역)	기후에너지환경부	NULL	NULL	2025-04-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19356	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=892	{"title":"화학물질안전원 장비 심의 및 운영관리 규정","ordering_agency":"화학물질안전원","department":null,"unit_task":null,"production_date":"2025-04-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=892","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 01:54:30	화학물질안전원 장비 심의 및 운영관리 규정	화학물질안전원	NULL	NULL	2025-04-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	regulation		NULL
19355	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701605	{"title":"고용노동부 공무원 정원배정표","ordering_agency":"고용노동부","department":"혁신행정담당관","unit_task":null,"production_date":"2023-07-27","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"시행일은 2023.7.27.입니다.","body_file_path":"moel/directive/20230701605_(230727)고용노동부 공무원 정원배정표(별표).xlsx","table_of_contents":null,"other_file_paths":["moel/directive/20230701605_(230727)고용노동부 공무원 정원배정표(훈령 제460호).hwp"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701605","doc_type":"directive","is_synthetic":false}	O	2026-07-14 01:54:30	고용노동부 공무원 정원배정표	고용노동부	혁신행정담당관	NULL	2023-07-27	공개	NULL	NULL	시행일은 2023.7.27.입니다.	moel/directive/20230701605_(230727)고용노동부 공무원 정원배정표(별표).xlsx	NULL	NULL	NULL	NULL	NULL	moel	directive	moel/directive/20230701605_(230727)고용노동부 공무원 정원배정표(훈령 제460호).hwp	NULL
19353	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=893	{"title":"전원개발사업실시계획 변경신고 수리(345kV 신정읍변전소 및 인·출입 송전선로 건설사업)","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2025-04-17","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=893","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:29	전원개발사업실시계획 변경신고 수리(345kV 신정읍변전소 및 인·출입 송전선로 건설사업)	산업통상부	NULL	NULL	2025-04-17	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19352	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=894	{"title":"섬진강권역 하천유역수자원관리계획 고시","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-05-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=894","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:28	섬진강권역 하천유역수자원관리계획 고시	기후에너지환경부	NULL	NULL	2025-05-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19351	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=895	{"title":"낙동강권역 하천유역수자원관리계획 고시","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-05-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=895","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:27	낙동강권역 하천유역수자원관리계획 고시	기후에너지환경부	NULL	NULL	2025-05-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19350	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701606	{"title":"고용노동부와 그 소속기관 위임전결규정","ordering_agency":"고용노동부","department":"혁신행정담당관","unit_task":null,"production_date":"2023-07-27","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"시행일은 2023.7.27.입니다.","body_file_path":"moel/directive/20230701606_(230727)고용노동부와 그 소속기관 위임전결규정(훈령 제461호).hwpx","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20230701606","doc_type":"directive","is_synthetic":false}	O	2026-07-14 01:54:27	고용노동부와 그 소속기관 위임전결규정	고용노동부	혁신행정담당관	NULL	2023-07-27	공개	NULL	NULL	시행일은 2023.7.27.입니다.	moel/directive/20230701606_(230727)고용노동부와 그 소속기관 위임전결규정(훈령 제461호).hwpx	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
19349	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=896	{"title":"영산강권역 하천유역수자원관리계획 고시","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-05-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=896","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:26	영산강권역 하천유역수자원관리계획 고시	기후에너지환경부	NULL	NULL	2025-05-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
19348	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=897	{"title":"금강권역 하천유역수자원관리계획 고시","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2025-05-15","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=897","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:54:26	금강권역 하천유역수자원관리계획 고시	기후에너지환경부	NULL	NULL	2025-05-15	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
